,name,score
1069,A10_intTarget_0.0_mean/A12_intTarget_1.0_mean,0.00027008014
1070,B7_intTarget_1.0_mean*B6_intTarget_0.0_mean,0.00027008014
1071,A5_intTarget_1.0_mean/A12_intTarget_1.0_mean,0.00027008014
1072,A6_intTarget_0.0_mean,0.00027008014
1073,A28_2_A28_1_A27chengji_intTarget_3.0_mean,0.00027008014
1074,B7_intTarget_4.0_mean*A20_2_A20_1_A17chengji_intTarget_1.0_mean,0.00026379921
1075,样本id_cut_intTarget_1.0_mean*yb_cut_mean_intTarget_2.0_mean,0.00026379921
1076,A28_1_A26_hnew_A27chengji_intTarget_0.0_mean,0.00026379921
1077,A5_intTarget_1.0_mean/B7_intTarget_0.0_mean,0.00026379921
1078,A17_intTarget_1.0_mean*B5_intTarget_0.0_mean,0.00026379921
1079,A12_intTarget_0.0_mean/A15_intTarget_1.0_mean,0.00026379921
1080,样本id_cut_intTarget_4.0_mean*A10_intTarget_0.0_mean,0.00026379921
1081,B7_hnew_B5_hnew_B6chengji_intTarget_2.0_mean*A27_intTarget_1.0_mean,0.00026379921
1082,B7_intTarget_4.0_mean/B6_intTarget_0.0_mean,0.00026379921
1083,B10_1_B9_2_B8chengji_intTarget_2.0_mean,0.00026379921
1084,B14_to_A5_intTarget_0.0_mean/A17_intTarget_1.0_mean,0.00026379921
1085,A10_intTarget_1.0_mean*A27_intTarget_0.0_mean,0.00026379921
1086,A17_intTarget_1.0_mean*B7_intTarget_4.0_mean,0.00026379921
1087,样本id_cut_intTarget_0.0_mean/样本id_cut_intTarget_4.0_mean,0.00026379921
1088,B7_hnew_B5_hnew_B6chengji_intTarget_0.0_mean*A20_2_A20_1_A17chengji_intTarget_1.0_mean,0.00026379921
1089,A10_intTarget_1.0_mean/A27_intTarget_1.0_mean,0.00026379921
1090,A10_intTarget_0.0_mean/B7_hnew_B5_hnew_B6chengji_intTarget_1.0_mean,0.00026379921
1091,B7_intTarget_0.0_mean*A27_intTarget_0.0_mean,0.0002575183
1092,B7_hnew_B5_hnew_B6chengji_intTarget_2.0_mean*A15_intTarget_0.0_mean,0.0002575183
1093,B7_hnew_B5_hnew_B6chengji_intTarget_4.0_mean*yb_cut_mean_intTarget_2.0_mean,0.0002575183
1094,A6_intTarget_1.0_mean*B7_hnew_B5_hnew_B6chengji_intTarget_1.0_mean,0.0002575183
1095,yb_cut_mean_intTarget_2.0_mean/B7_intTarget_1.0_mean,0.0002575183
1096,A7_hnew_A5_hnew_A6chengji_intTarget_2.0_mean,0.0002575183
1097,B7_hnew_B5_hnew_B6chengji_intTarget_4.0_mean*B7_hnew_B5_hnew_B6chengji_intTarget_0.0_mean,0.0002575183
1098,A14_intTarget_2.0_mean,0.0002575183
1099,B10_1_B9_2_B8chengji_intTarget_1.0_mean,0.0002575183
1100,A25_intTarget_1.0_mean,0.0002575183
1101,B7_hnew_B5_hnew_B6chengji_intTarget_3.0_mean/A27_intTarget_0.0_mean,0.0002575183
1102,A26_26,0.0002575183
1103,A10_intTarget_0.0_mean*A20_2_A20_1_A17chengji_intTarget_1.0_mean,0.0002575183
1104,样本id_cut_intTarget_4.0_mean*B7_hnew_B5_hnew_B6chengji_intTarget_4.0_mean,0.00025123733
1105,A25_intTarget_0.0_mean*A20_2_A20_1_A17chengji_intTarget_1.0_mean,0.00025123733
1106,样本id_cut_intTarget_4.0_mean*A5_intTarget_1.0_mean,0.00025123733
1107,A10_intTarget_0.0_mean*A15_intTarget_1.0_mean,0.00025123733
1108,样本id_cut_intTarget_4.0_mean*A17_intTarget_1.0_mean,0.00025123733
1109,yb_cut_mean_intTarget_2.0_mean/A12_intTarget_1.0_mean,0.00025123733
1110,样本id_cut_intTarget_3.0_mean/A10_intTarget_1.0_mean,0.00025123733
1111,B14_to_A5_intTarget_0.0_mean*yb_cut_mean_intTarget_3.0_mean,0.00025123733
1112,yb_cut_mean_intTarget_2.0_mean/A20_2_A20_1_A17chengji_intTarget_1.0_mean,0.00025123733
1113,B7_hnew_B5_hnew_B6chengji_intTarget_0.0_mean/A27_intTarget_0.0_mean,0.00025123733
1114,B7_intTarget_0.0_mean*B5_intTarget_1.0_mean,0.00025123733
1115,B7_hnew_B5_hnew_B6chengji_intTarget_0.0_mean/A5_intTarget_2.0_mean,0.00025123733
1116,B7_intTarget_4.0_mean*B7_hnew_B5_hnew_B6chengji_intTarget_3.0_mean,0.00025123733
1117,A10_intTarget_0.0_mean*A27_intTarget_0.0_mean,0.00025123733
1118,A6_1,0.00025123733
1119,A6_intTarget_0.0_mean*A15_intTarget_1.0_mean,0.00025123733
1120,A27_intTarget_4.0_mean,0.00025123733
1121,样本id_cut_intTarget_3.0_mean*b14/a1_a3_a4_a19_b1_b12,0.00025123733
1122,B7_intTarget_1.0_mean/A5_intTarget_2.0_mean,0.00025123733
1123,A24_5,0.00025123733
1124,A10_intTarget_0.0_mean*B7_hnew_B5_hnew_B6chengji_intTarget_2.0_mean,0.00025123733
1125,样本id_cut_intTarget_3.0_mean/A17_intTarget_1.0_mean,0.0002449564
1126,A5_intTarget_2.0_mean*B7_hnew_B5_hnew_B6chengji_intTarget_1.0_mean,0.0002449564
1127,A10_intTarget_1.0_mean*A12_intTarget_1.0_mean,0.0002449564
1128,样本id_cut_intTarget_2.0_mean*样本id_cut_intTarget_4.0_mean,0.0002449564
1129,B5_intTarget_1.0_mean*A15_intTarget_1.0_mean,0.0002449564
1130,yb_cut_mean_intTarget_3.0_mean/A20_2_A20_1_A17chengji_intTarget_1.0_mean,0.0002449564
1131,B7_hnew_B5_hnew_B6chengji_intTarget_0.0_mean*A27_intTarget_0.0_mean,0.0002449564
1132,A28_2_A28_1_A27chengji_intTarget_4.0_mean,0.0002449564
1133,B5_intTarget_4.0_mean,0.0002449564
1134,样本id_cut_intTarget_3.0_mean*A6_intTarget_1.0_mean,0.00023867548
1135,B7_hnew_B5_hnew_B6chengji_intTarget_4.0_mean*B5_intTarget_1.0_mean,0.00023867548
1136,B7_hnew_B5_hnew_B6chengji_intTarget_0.0_mean*A27_intTarget_1.0_mean,0.00023867548
1137,样本id_cut_intTarget_3.0_mean*A15_intTarget_0.0_mean,0.00023867548
1138,yb_cut_mean_intTarget_2.0_mean*B5_intTarget_0.0_mean,0.00023867548
1139,B14_to_A5_intTarget_0.0_mean*A12_intTarget_1.0_mean,0.00023867548
1140,A5_intTarget_0.0_mean*B6_intTarget_0.0_mean,0.00023867548
1141,yb_cut_mean_intTarget_3.0_mean*A20_2_A20_1_A17chengji_intTarget_1.0_mean,0.00023867548
1142,A6_intTarget_0.0_mean*yb_cut_mean_intTarget_1.0_mean,0.00023867548
1143,A12_intTarget_0.0_mean*B7_hnew_B5_hnew_B6chengji_intTarget_3.0_mean,0.00023867548
1144,B7_hnew_B5_hnew_B6chengji_intTarget_3.0_mean/B5_intTarget_1.0_mean,0.00023867548
1145,A5_intTarget_0.0_mean/A12_intTarget_1.0_mean,0.00023867548
1146,B7_hnew_B5_hnew_B6chengji_intTarget_4.0_mean*A15_intTarget_0.0_mean,0.00023867548
1147,B7_hnew_B5_hnew_B6chengji_intTarget_4.0_mean*yb_cut_mean_intTarget_3.0_mean,0.00023867548
1148,A17_intTarget_0.0_mean,0.00023239454
1149,A5_intTarget_0.0_mean/B7_intTarget_1.0_mean,0.00023239454
1150,B7_hnew_B5_hnew_B6chengji_intTarget_0.0_mean/A20_2_A20_1_A17chengji_intTarget_1.0_mean,0.00023239454
1151,A5_intTarget_0.0_mean*B5_intTarget_0.0_mean,0.00023239454
1152,样本id_cut_68,0.00023239454
1153,b14/a1_a3_a4_a19_b1_b12*B7_hnew_B5_hnew_B6chengji_intTarget_3.0_mean,0.00023239454
1154,b14/a1_a3_a4_a19_b1_b12/yb_cut_mean_intTarget_2.0_mean,0.00023239454
1155,B7_intTarget_1.0_mean*B5_intTarget_0.0_mean,0.00023239454
1156,A27_1,0.00023239454
1157,A10_intTarget_1.0_mean/B7_hnew_B5_hnew_B6chengji_intTarget_3.0_mean,0.00023239454
1158,A5_intTarget_2.0_mean*B6_intTarget_0.0_mean,0.00023239454
1159,A5_intTarget_2.0_mean*A27_intTarget_0.0_mean,0.00023239454
1160,A10_intTarget_1.0_mean,0.00023239454
1161,样本id_cut_intTarget_4.0_mean*A6_intTarget_0.0_mean,0.00023239454
1162,A12_intTarget_0.0_mean/yb_cut_mean_intTarget_2.0_mean,0.00023239454
1163,yb_cut_mean_intTarget_2.0_mean/B7_hnew_B5_hnew_B6chengji_intTarget_0.0_mean,0.00023239454
1164,A20_1_A16_hnew_A17chengji_intTarget_3.0_mean,0.00023239454
1165,B7_intTarget_4.0_mean*A12_intTarget_1.0_mean,0.00023239454
1166,A10_intTarget_1.0_mean*B7_hnew_B5_hnew_B6chengji_intTarget_1.0_mean,0.00022611361
1167,B7_hnew_B5_hnew_B6chengji_intTarget_0.0_mean*A5_intTarget_2.0_mean,0.00022611361
1168,B11_1_B10_2_B8chengji_intTarget_4.0_mean,0.00022611361
1169,A24_hnew_A20_2_A21chengji_intTarget_0.0_mean,0.00022611361
1170,样本id_cut_intTarget_4.0_mean*A10_intTarget_1.0_mean,0.00022611361
1171,A12_intTarget_0.0_mean*B7_intTarget_0.0_mean,0.00022611361
1172,A5_intTarget_1.0_mean/A15_intTarget_1.0_mean,0.00022611361
1173,A25_intTarget_0.0_mean*B6_intTarget_0.0_mean,0.00022611361
1174,B5_27,0.00022611361
1175,样本id_cut_intTarget_3.0_mean/b14/a1_a3_a4_a19_b1_b12,0.00022611361
1176,B7_hnew_B5_hnew_B6chengji_intTarget_4.0_mean/A27_intTarget_0.0_mean,0.00022611361
1177,A5_intTarget_2.0_mean*A15_intTarget_1.0_mean,0.00022611361
1178,B5_intTarget_2.0_mean,0.00022611361
1179,A20_2_A20_1_A17chengji_intTarget_3.0_mean,0.00022611361
1180,b14/a1_a3_a4_a19_b1_b12*B7_hnew_B5_hnew_B6chengji_intTarget_2.0_mean,0.00022611361
1181,A25_intTarget_0.0_mean*yb_cut_mean_intTarget_2.0_mean,0.00022611361
1182,A17_intTarget_1.0_mean*A15_intTarget_0.0_mean,0.00022611361
1183,B7_intTarget_1.0_mean/B6_intTarget_0.0_mean,0.00021983267
1184,B9_intTarget_4.0_mean,0.00021983267
1185,A26_hnew_A24_hnew_A25chengji_intTarget_3.0_mean,0.00021983267
1186,A20_2_A20_1_A17chengji_intTarget_1.0_mean*A27_intTarget_0.0_mean,0.00021983267
1187,B7_hnew_B5_hnew_B6chengji_intTarget_1.0_mean*A12_intTarget_1.0_mean,0.00021983267
1188,b14/a1_a3_a4_a19_b1_b12/B7_hnew_B5_hnew_B6chengji_intTarget_1.0_mean,0.00021983267
1189,B5_intTarget_0.0_mean*B7_hnew_B5_hnew_B6chengji_intTarget_1.0_mean,0.00021983267
1190,B5_intTarget_0.0_mean*B6_intTarget_0.0_mean,0.00021983267
1191,A28_1_A26_hnew_intTarget_3.0_mean,0.00021983267
1192,A28_1_A26_hnew_intTarget_4.0_mean,0.00021983267
1193,A25_intTarget_0.0_mean*B7_hnew_B5_hnew_B6chengji_intTarget_0.0_mean,0.00021983267
1194,A27_intTarget_0.0_mean/A15_intTarget_1.0_mean,0.00021983267
1195,A5_intTarget_1.0_mean*B7_intTarget_4.0_mean,0.00021983267
1196,B4_1_A28_2_0,0.00021983267
1197,A5_intTarget_1.0_mean*B7_hnew_B5_hnew_B6chengji_intTarget_2.0_mean,0.00021983267
1198,A17_intTarget_1.0_mean/A20_2_A20_1_A17chengji_intTarget_1.0_mean,0.00021983267
1199,A12_intTarget_1.0_mean/A15_intTarget_1.0_mean,0.00021983267
1200,A10_intTarget_1.0_mean*yb_cut_mean_intTarget_2.0_mean,0.00021983267
1201,A26_hnew_A24_hnew_A25chengji_1,0.00021983267
1202,yb_cut_mean_intTarget_2.0_mean/B7_hnew_B5_hnew_B6chengji_intTarget_3.0_mean,0.00021983267
1203,A5_intTarget_2.0_mean/A15_intTarget_1.0_mean,0.00021355174
1204,A26_hnew_A24_hnew_A25chengji_intTarget_2.0_mean,0.00021355174
1205,A5_intTarget_0.0_mean*A12_intTarget_1.0_mean,0.00021355174
1206,A5_intTarget_0.0_mean*B7_hnew_B5_hnew_B6chengji_intTarget_0.0_mean,0.00021355174
1207,A10_intTarget_1.0_mean*A15_intTarget_0.0_mean,0.00021355174
1208,样本id_cut_intTarget_4.0_mean/B5_intTarget_1.0_mean,0.00021355174
1209,yb_cut_mean_intTarget_1.0_mean*B5_intTarget_0.0_mean,0.00021355174
1210,样本id_cut_intTarget_3.0_mean/B5_intTarget_1.0_mean,0.00021355174
1211,A28_2_A28_1_A27chengji_intTarget_2.0_mean,0.00021355174
1212,B14_to_A5_intTarget_0.0_mean/A27_intTarget_0.0_mean,0.00021355174
1213,样本id_cut_intTarget_0.0_mean*A10_intTarget_1.0_mean,0.00021355174
1214,A20_1_A16_hnew_A17chengji_intTarget_2.0_mean,0.00021355174
1215,b14/a1_a3_a4_a19_b1_b12/yb_cut_mean_intTarget_1.0_mean,0.00021355174
1216,A11_intTarget_3.0_mean,0.00021355174
1217,B5_intTarget_0.0_mean/B7_intTarget_4.0_mean,0.00021355174
1218,A5_intTarget_1.0_mean/A15_intTarget_0.0_mean,0.00021355174
1219,样本id_cut_intTarget_4.0_mean/B7_hnew_B5_hnew_B6chengji_intTarget_2.0_mean,0.00021355174
1220,B5_intTarget_0.0_mean*B7_intTarget_4.0_mean,0.00021355174
1221,A6_intTarget_0.0_mean*yb_cut_mean_intTarget_3.0_mean,0.00021355174
1222,B14_to_A5_intTarget_0.0_mean*yb_cut_mean_intTarget_4.0_mean,0.00021355174
1223,A10_intTarget_1.0_mean*A17_intTarget_1.0_mean,0.00021355174
1224,样本id_cut_intTarget_3.0_mean*A12_intTarget_0.0_mean,0.00021355174
1225,B7_hnew_B5_hnew_B6chengji_intTarget_3.0_mean*A27_intTarget_0.0_mean,0.00020727082
1226,B10_2_B10_1_B8chengji_0,0.00020727082
1227,B7_hnew_B5_hnew_B6chengji_intTarget_0.0_mean*B5_intTarget_1.0_mean,0.00020727082
1228,A20_2_A20_1_A17chengji_intTarget_1.0_mean*B6_intTarget_0.0_mean,0.00020727082
1229,B7_intTarget_1.0_mean*B7_hnew_B5_hnew_B6chengji_intTarget_1.0_mean,0.00020727082
1230,B7_intTarget_4.0_mean/A12_intTarget_1.0_mean,0.00020727082
1231,样本id_cut_intTarget_4.0_mean*B7_hnew_B5_hnew_B6chengji_intTarget_2.0_mean,0.00020727082
1232,样本id_cut_intTarget_0.0_mean,0.00020727082
1233,B14_to_A11_hnew_A9_hnew_A10chengji_intTarget_4.0_mean,0.00020727082
1234,B10_1_B9_2_intTarget_4.0_mean,0.00020727082
1235,A27_intTarget_0.0_mean/A12_intTarget_1.0_mean,0.00020727082
1236,B14_to_A5_intTarget_0.0_mean*yb_cut_mean_intTarget_1.0_mean,0.00020727082
1237,B9_intTarget_3.0_mean,0.00020727082
1238,B6_intTarget_0.0_mean*A27_intTarget_0.0_mean,0.00020727082
1239,A20_2_A20_1_A17chengji_intTarget_2.0_mean,0.00020727082
1240,A27_intTarget_1.0_mean*B7_hnew_B5_hnew_B6chengji_intTarget_1.0_mean,0.00020727082
1241,A20_2_A20_1_A17chengji_intTarget_1.0_mean*B7_hnew_B5_hnew_B6chengji_intTarget_1.0_mean,0.00020727082
1242,B7_hnew_B5_hnew_B6chengji_intTarget_1.0_mean*B5_intTarget_1.0_mean,0.00020727082
1243,B14_to_A5_intTarget_0.0_mean*B7_hnew_B5_hnew_B6chengji_intTarget_3.0_mean,0.00020727082
1244,A28_1_A26_hnew_intTarget_2.0_mean,0.00020727082
1245,样本id_cut_95,0.00020727082
1246,样本id_cut_intTarget_4.0_mean*A6_intTarget_1.0_mean,0.00020727082
1247,样本id_cut_intTarget_4.0_mean/A12_intTarget_0.0_mean,0.00020098987
1248,B7_hnew_B5_hnew_B6chengji_intTarget_3.0_mean/A15_intTarget_0.0_mean,0.00020098987
1249,yb_cut_mean_intTarget_2.0_mean*A12_intTarget_1.0_mean,0.00020098987
1250,A11_hnew_A9_hnew_A10chengji_intTarget_2.0_mean,0.00020098987
1251,A28_1_A26_hnew_intTarget_0.0_mean,0.00020098987
1252,B11_intTarget_1.0_mean,0.00020098987
1253,A5_intTarget_0.0_mean/A15_intTarget_1.0_mean,0.00020098987
1254,A11_intTarget_1.0_mean,0.00020098987
1255,A5_intTarget_1.0_mean*B7_intTarget_0.0_mean,0.00020098987
1256,yb_cut_mean_intTarget_3.0_mean/A12_intTarget_1.0_mean,0.00020098987
1257,B7_intTarget_1.0_mean*B7_hnew_B5_hnew_B6chengji_intTarget_0.0_mean,0.00020098987
1258,A5_intTarget_2.0_mean/B5_intTarget_1.0_mean,0.00020098987
1259,A20_2_A20_1_A17chengji_intTarget_1.0_mean/A15_intTarget_1.0_mean,0.00020098987
1260,A10_intTarget_1.0_mean*B6_intTarget_0.0_mean,0.00020098987
1261,A5_intTarget_2.0_mean*B7_hnew_B5_hnew_B6chengji_intTarget_3.0_mean,0.00020098987
1262,yb_cut_mean_intTarget_2.0_mean*A5_intTarget_2.0_mean,0.00020098987
1263,yb_cut_mean_intTarget_3.0_mean*A5_intTarget_2.0_mean,0.00020098987
1264,样本id_cut_intTarget_4.0_mean*B7_intTarget_0.0_mean,0.00020098987
1265,A7_hnew_A5_hnew_A6chengji_6,0.00020098987
1266,B11_1_B10_2_B8chengji_intTarget_1.0_mean,0.00020098987
1267,yb_cut_mean_intTarget_2.0_mean/B7_hnew_B5_hnew_B6chengji_intTarget_2.0_mean,0.00020098987
1268,A25_intTarget_0.0_mean*yb_cut_mean_intTarget_1.0_mean,0.00019470895
1269,yb_cut_mean_intTarget_3.0_mean*B5_intTarget_0.0_mean,0.00019470895
1270,yb_cut_mean_intTarget_3.0_mean*A12_intTarget_1.0_mean,0.00019470895
1271,样本id_cut_intTarget_3.0_mean*A17_intTarget_1.0_mean,0.00019470895
1272,yb_cut_mean_intTarget_2.0_mean*A15_intTarget_0.0_mean,0.00019470895
1273,B11_1_B10_2_intTarget_4.0_mean,0.00019470895
1274,B7_hnew_B5_hnew_B6chengji_intTarget_3.0_mean*B5_intTarget_1.0_mean,0.00019470895
1275,A6_intTarget_0.0_mean/A6_intTarget_1.0_mean,0.00019470895
1276,A17_intTarget_1.0_mean*B6_intTarget_0.0_mean,0.00019470895
1277,A5_intTarget_1.0_mean*B6_intTarget_0.0_mean,0.00019470895
1278,A10_intTarget_0.0_mean*B7_hnew_B5_hnew_B6chengji_intTarget_1.0_mean,0.00019470895
1279,B7_intTarget_0.0_mean*A15_intTarget_0.0_mean,0.00019470895
1280,A21_intTarget_3.0_mean,0.00019470895
1281,A5_intTarget_1.0_mean*B7_hnew_B5_hnew_B6chengji_intTarget_1.0_mean,0.00019470895
1282,A7_hnew_A5_hnew_A6chengji_intTarget_0.0_mean,0.00019470895
1283,yb_cut_mean_intTarget_2.0_mean*B7_intTarget_1.0_mean,0.00019470895
1284,B10_2_B10_1_intTarget_2.0_mean,0.00019470895
1285,A5_intTarget_0.0_mean*B7_intTarget_0.0_mean,0.00019470895
1286,A10_intTarget_0.0_mean*B7_hnew_B5_hnew_B6chengji_intTarget_4.0_mean,0.00019470895
1287,A5_intTarget_2.0_mean*B5_intTarget_1.0_mean,0.00019470895
1288,样本id_cut_intTarget_4.0_mean*b14/a1_a3_a4_a19_b1_b12,0.00019470895
1289,B5_22,0.000188428
1290,B7_hnew_B5_hnew_B6chengji_intTarget_0.0_mean/B5_intTarget_1.0_mean,0.000188428
1291,yb_cut_mean_intTarget_1.0_mean/A15_intTarget_0.0_mean,0.000188428
1292,A26_32,0.000188428
1293,A6_intTarget_0.0_mean*A10_intTarget_1.0_mean,0.000188428
1294,yb_cut_mean_intTarget_2.0_mean/B5_intTarget_1.0_mean,0.000188428
1295,B11_1_B10_2_B8chengji_intTarget_0.0_mean,0.000188428
1296,A6_intTarget_1.0_mean*yb_cut_mean_intTarget_2.0_mean,0.000188428
1297,样本id_cut_intTarget_3.0_mean*B7_hnew_B5_hnew_B6chengji_intTarget_0.0_mean,0.000188428
1298,A27_intTarget_1.0_mean/A15_intTarget_1.0_mean,0.000188428
1299,yb_cut_mean_intTarget_2.0_mean/B7_hnew_B5_hnew_B6chengji_intTarget_1.0_mean,0.000188428
1300,A15_intTarget_1.0_mean,0.000188428
1301,B6_intTarget_0.0_mean/A12_intTarget_1.0_mean,0.000188428
1302,A21_intTarget_0.0_mean,0.000188428
1303,A27_intTarget_2.0_mean,0.000188428
1304,B1_1,0.00018214708
1305,B6_intTarget_0.0_mean/A27_intTarget_0.0_mean,0.00018214708
1306,样本id_cut_intTarget_3.0_mean/A15_intTarget_0.0_mean,0.00018214708
1307,A16_intTarget_1.0_mean,0.00018214708
1308,A24_hnew_A20_2_A21chengji_intTarget_4.0_mean,0.00018214708
1309,yb_cut_mean_intTarget_2.0_mean*B5_intTarget_1.0_mean,0.00018214708
1310,A5_intTarget_1.0_mean,0.00018214708
1311,A5_intTarget_0.0_mean*A15_intTarget_0.0_mean,0.00018214708
1312,A17_intTarget_4.0_mean,0.00018214708
1313,B11_2_B11_1_B8chengji_intTarget_3.0_mean,0.00018214708
1314,B5_intTarget_0.0_mean*yb_cut_mean_intTarget_0.0_mean,0.00017586614
1315,A5_intTarget_0.0_mean/B5_intTarget_1.0_mean,0.00017586614
1316,样本id_cut_intTarget_4.0_mean/A6_intTarget_1.0_mean,0.00017586614
1317,A5_intTarget_1.0_mean*B5_intTarget_1.0_mean,0.00017586614
1318,yb_cut_mean_intTarget_2.0_mean*A20_2_A20_1_A17chengji_intTarget_1.0_mean,0.00017586614
1319,b14/a1_a3_a4_a19_b1_b12*B7_hnew_B5_hnew_B6chengji_intTarget_4.0_mean,0.00017586614
1320,样本id_cut_intTarget_4.0_mean*B6_intTarget_0.0_mean,0.00017586614
1321,yb_cut_mean_intTarget_2.0_mean*A5_intTarget_1.0_mean,0.00017586614
1322,B14_to_A5_intTarget_0.0_mean*B6_intTarget_0.0_mean,0.00017586614
1323,样本id_cut_intTarget_1.0_mean/样本id_cut_intTarget_2.0_mean,0.00017586614
1324,B7_intTarget_0.0_mean*A5_intTarget_2.0_mean,0.00017586614
1325,A20_1_A16_hnew_intTarget_2.0_mean,0.00017586614
1326,A28_2_A28_1_A27chengji_intTarget_0.0_mean,0.00017586614
1327,A26_hnew_A24_hnew_A25chengji_intTarget_4.0_mean,0.00017586614
1328,B7_hnew_B5_hnew_B6chengji_intTarget_0.0_mean*A15_intTarget_0.0_mean,0.00017586614
1329,样本id_cut_intTarget_0.0_mean*b14/a1_a3_a4_a19_b1_b12,0.00017586614
1330,B9_1_B7_hnew_B8chengji_intTarget_0.0_mean,0.00017586614
1331,A28_1_A26_hnew_A27chengji_intTarget_4.0_mean,0.00017586614
1332,样本id_cut_intTarget_3.0_mean/A27_intTarget_0.0_mean,0.00017586614
1333,A25_intTarget_2.0_mean,0.00017586614
1334,样本id_cut_intTarget_3.0_mean/A12_intTarget_1.0_mean,0.00017586614
1335,B9_1_B7_hnew_B8chengji_intTarget_2.0_mean,0.00017586614
1336,yb_cut_mean_intTarget_3.0_mean/A12_intTarget_0.0_mean,0.00017586614
1337,B7_intTarget_1.0_mean*B5_intTarget_1.0_mean,0.00017586614
1338,B7_intTarget_4.0_mean/A15_intTarget_0.0_mean,0.00017586614
1339,B10_1_B9_2_intTarget_1.0_mean,0.00016958521
1340,B9_2_B9_1_intTarget_1.0_mean,0.00016958521
1341,B9_2_B9_1_intTarget_4.0_mean,0.00016958521
1342,B5_intTarget_0.0_mean*B7_hnew_B5_hnew_B6chengji_intTarget_3.0_mean,0.00016958521
1343,B11_2_B11_1_B8chengji_intTarget_2.0_mean,0.00016958521
1344,A27_intTarget_1.0_mean/yb_cut_mean_intTarget_4.0_mean,0.00016958521
1345,A20_2_A20_1_A17chengji_intTarget_4.0_mean,0.00016958521
1346,B7_hnew_B5_hnew_B6chengji_intTarget_1.0_mean/A27_intTarget_0.0_mean,0.00016958521
1347,A27_intTarget_0.0_mean*A15_intTarget_1.0_mean,0.00016958521
1348,yb_cut_mean_intTarget_3.0_mean/B7_intTarget_1.0_mean,0.00016958521
1349,样本id_cut_10,0.00016958521
1350,A17_intTarget_1.0_mean*B7_hnew_B5_hnew_B6chengji_intTarget_1.0_mean,0.00016958521
1351,yb_cut_mean_intTarget_3.0_mean*A5_intTarget_1.0_mean,0.00016958521
1352,yb_cut_mean_intTarget_3.0_mean/A5_intTarget_1.0_mean,0.00016958521
1353,样本id_cut_intTarget_4.0_mean/b14/a1_a3_a4_a19_b1_b12,0.00016958521
1354,yb_cut_mean_intTarget_3.0_mean*A15_intTarget_0.0_mean,0.00016958521
1355,B7_intTarget_1.0_mean*A15_intTarget_1.0_mean,0.00016958521
1356,样本id_cut_intTarget_4.0_mean/A12_intTarget_1.0_mean,0.00016958521
1357,yb_cut_mean_intTarget_4.0_mean/A20_2_A20_1_A17chengji_intTarget_1.0_mean,0.00016958521
1358,yb_cut_mean_intTarget_1.0_mean/A12_intTarget_1.0_mean,0.00016958521
1359,A5_intTarget_0.0_mean*yb_cut_mean_intTarget_2.0_mean,0.00016958521
1360,yb_cut_mean_intTarget_1.0_mean/B5_intTarget_1.0_mean,0.00016958521
1361,样本id_cut_45,0.00016330427
1362,A5_intTarget_0.0_mean*A15_intTarget_1.0_mean,0.00016330427
1363,样本id_cut_intTarget_0.0_mean*yb_cut_mean_intTarget_3.0_mean,0.00016330427
1364,样本id_cut_intTarget_3.0_mean/A27_intTarget_1.0_mean,0.00016330427
1365,B14_to_A5_intTarget_0.0_mean,0.00016330427
1366,A16_hnew_A14_hnew_A15chengji_intTarget_4.0_mean,0.00016330427
1367,B7_hnew_B5_hnew_intTarget_4.0_mean,0.00016330427
1368,A14_intTarget_1.0_mean,0.00016330427
1369,B7_hnew_B5_hnew_B6chengji_intTarget_4.0_mean*B7_intTarget_1.0_mean,0.00016330427
1370,yb_cut_mean_intTarget_3.0_mean/B7_hnew_B5_hnew_B6chengji_intTarget_1.0_mean,0.00016330427
1371,B11_1_B10_2_B8chengji_intTarget_3.0_mean,0.00016330427
1372,B11_1_B10_2_B8chengji_intTarget_2.0_mean,0.00016330427
1373,yb_cut_mean_intTarget_1.0_mean/B7_hnew_B5_hnew_B6chengji_intTarget_1.0_mean,0.00016330427
1374,B7_intTarget_1.0_mean*yb_cut_mean_intTarget_1.0_mean,0.00016330427
1375,B7_intTarget_0.0_mean*B7_hnew_B5_hnew_B6chengji_intTarget_1.0_mean,0.00016330427
1376,B7_intTarget_0.0_mean*B6_intTarget_0.0_mean,0.00016330427
1377,A10_intTarget_1.0_mean/B6_intTarget_0.0_mean,0.00016330427
1378,A20_2_A20_1_A17chengji_intTarget_1.0_mean/A15_intTarget_0.0_mean,0.00016330427
1379,yb_cut_mean_intTarget_4.0_mean*B7_intTarget_4.0_mean,0.00016330427
1380,A12_intTarget_0.0_mean*B7_hnew_B5_hnew_B6chengji_intTarget_1.0_mean,0.00016330427
1381,B7_hnew_B5_hnew_B6chengji_intTarget_2.0_mean/A12_intTarget_1.0_mean,0.00016330427
1382,A10_intTarget_1.0_mean/A12_intTarget_0.0_mean,0.00016330427
1383,yb_cut_mean_intTarget_2.0_mean*A17_intTarget_1.0_mean,0.00016330427
1384,A5_intTarget_1.0_mean*A5_intTarget_2.0_mean,0.00016330427
1385,B7_hnew_B5_hnew_B6chengji_intTarget_1.0_mean/A12_intTarget_1.0_mean,0.00016330427
1386,A25_intTarget_0.0_mean,0.00015702334
1387,A28_1_A26_hnew_A27chengji_intTarget_2.0_mean,0.00015702334
